trial	benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	memory_0	runtime_0	allocated_instances_0	reclaimed_instances_0	memory_1	runtime_1	allocated_instances_1	reclaimed_instances_1	memory_2	runtime_2	allocated_instances_2	reclaimed_instances_2	memory_3	runtime_3	allocated_instances_3	reclaimed_instances_3	memory_4	runtime_4	allocated_instances_4	reclaimed_instances_4	memory_5	runtime_5	allocated_instances_5	reclaimed_instances_5	memory_6	runtime_6	allocated_instances_6	reclaimed_instances_6	memory_7	runtime_7	allocated_instances_7	reclaimed_instances_7	memory_8	runtime_8	allocated_instances_8	reclaimed_instances_8	memory_9	runtime_9	allocated_instances_9	reclaimed_instances_9	memory_10	runtime_10	allocated_instances_10	reclaimed_instances_10	memory_11	runtime_11	allocated_instances_11	reclaimed_instances_11	memory_12	runtime_12	allocated_instances_12	reclaimed_instances_12	memory_13	runtime_13	allocated_instances_13	reclaimed_instances_13	memory_14	runtime_14	allocated_instances_14	reclaimed_instances_14	memory_15	runtime_15	allocated_instances_15	reclaimed_instances_15	memory_16	runtime_16	allocated_instances_16	reclaimed_instances_16	memory_17	runtime_17	allocated_instances_17	reclaimed_instances_17	memory_18	runtime_18	allocated_instances_18	reclaimed_instances_18	memory_19	runtime_19	allocated_instances_19	reclaimed_instances_19	memory_20	runtime_20	allocated_instances_20	reclaimed_instances_20	memory_21	runtime_21	allocated_instances_21	reclaimed_instances_21	memory_22	runtime_22	allocated_instances_22	reclaimed_instances_22	memory_23	runtime_23	allocated_instances_23	reclaimed_instances_23	memory_24	runtime_24	allocated_instances_24	reclaimed_instances_24	memory_25	runtime_25	allocated_instances_25	reclaimed_instances_25	memory_26	runtime_26	allocated_instances_26	reclaimed_instances_26	memory_27	runtime_27	allocated_instances_27	reclaimed_instances_27	memory_28	runtime_28	allocated_instances_28	reclaimed_instances_28	memory_29	runtime_29	allocated_instances_29	reclaimed_instances_29	memory_30	runtime_30	allocated_instances_30	reclaimed_instances_30	memory_31	runtime_31	allocated_instances_31	reclaimed_instances_31	memory_32	runtime_32	allocated_instances_32	reclaimed_instances_32	memory_33	runtime_33	allocated_instances_33	reclaimed_instances_33	memory_34	runtime_34	allocated_instances_34	reclaimed_instances_34	memory_35	runtime_35	allocated_instances_35	reclaimed_instances_35	memory_36	runtime_36	allocated_instances_36	reclaimed_instances_36	memory_37	runtime_37	allocated_instances_37	reclaimed_instances_37	memory_38	runtime_38	allocated_instances_38	reclaimed_instances_38	memory_39	runtime_39	allocated_instances_39	reclaimed_instances_39	memory_40	runtime_40	allocated_instances_40	reclaimed_instances_40	memory_41	runtime_41	allocated_instances_41	reclaimed_instances_41	memory_42	runtime_42	allocated_instances_42	reclaimed_instances_42	memory_43	runtime_43	allocated_instances_43	reclaimed_instances_43	memory_44	runtime_44	allocated_instances_44	reclaimed_instances_44	memory_45	runtime_45	allocated_instances_45	reclaimed_instances_45	memory_46	runtime_46	allocated_instances_46	reclaimed_instances_46	memory_47	runtime_47	allocated_instances_47	reclaimed_instances_47	memory_48	runtime_48	allocated_instances_48	reclaimed_instances_48	memory_49	runtime_49	allocated_instances_49	reclaimed_instances_49
1	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	2051132824.433067	37150720	76	1	0	83378176	240	5461	51	131031040	404	13722	189	177160192	568	21874	338	225959936	732	29629	487	266960896	895	36868	641	302596096	1059	43672	788	344211456	1223	49759	897	376332288	1387	55660	955	398876672	1551	59473	1009	411639808	1715	61073	1076	440770560	1879	73181	21842	467640320	2043	82572	25572	495665152	2207	88834	25864	526548992	2371	95207	26923	554745856	2535	101913	33692	589684736	2699	114957	42798	605904896	2864	132603	65343	624164864	3028	151455	84156	647888896	3192	158147	85056	681492480	3356	164529	87963	707010560	3520	170912	92046	723591168	3684	178076	102304	741515264	3849	277450	200011	750272512	4013	285005	209059	762757120	4177	286988	209366	770826240	4341	288705	209896	781598720	4506	290109	210635	790544384	4670	294687	221560	812408832	4834	333159	247616	854220800	4999	343649	256854	893255680	5163	352152	262192	935698432	5327	375025	284717	940466176	5492	425170	330013	941572096	5656	425323	330072	962748416	5820	470704	371868	998694912	5985	484166	388299	1043054592	6149	493378	394096	1074569216	6313	528018	454401	1076494336	6478	595968	496775	1077084160	6642	595968	496775	1086398464	6806	636472	532736	1098391552	6970	642243	540295	1106804736	7135	644239	540630	1117118464	7299	645567	540664	1124884480	7463	647254	540695	1153859584	7627	653691	544966	1169031168	7792	769932	676649	1172578304	7956	883439	776919	1405263872	11991	974033	954032
2	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	147618537.472169	1409441792	12085	974033	954032	1410473984	12249	1080534	1014982	1410670592	12413	1192650	1115799	1411760128	12578	1300602	1201332	1415454720	12742	1411478	1300574	1419927552	12907	1543217	1446053	1422245888	13073	1678082	1578366	1426317312	13237	1800503	1680699	1442144256	13402	1845372	1714202	1483669504	13566	1863764	1732325	1528135680	13731	1873421	1739853	1572044800	13895	1884244	1747201	1612791808	14060	1906831	1772744	1645035520	14224	1915240	1780214	1684840448	14389	1943708	1807574	1728520192	14553	1953451	1813029	1757855744	14718	2012088	1927246	1773928448	14882	2194760	2142323	1774567424	15047	2392195	2346326	1774608384	15211	2579950	2519949	1774804992	15377	2721355	2681544	1774804992	15541	2881641	2857198	1774804992	15705	3064286	3028217	1774804992	15869	3246572	3198478	1774804992	16034	3425913	3365912	1774804992	16199	3568673	3533074	1774804992	16363	3732233	3706819	1774804992	16527	3915739	3878771	1774804992	16691	4097095	4047826	1774829568	16856	4273251	4213250	1774829568	17021	4413895	4383843	1774829568	17186	4586064	4558211	1774829568	17350	4770106	4730386	1774829568	17514	4953596	4901535	1774845952	17678	5120972	5061761	1774845952	17843	5262890	5236462	1774845952	18007	5438606	5409734	1774845952	18171	5619644	5579674	1774845952	18336	5802933	5750441	1774845952	18500	5968909	5910979	1774895104	18665	6108768	6083853	1775820800	18829	6289201	6258693	1775820800	18993	6472744	6430772	1775820800	19158	6660066	6603952	1775820800	19322	6816195	6758327	1775820800	19486	6957282	6930277	1775828992	19650	7130078	7101207	1775828992	19815	7312446	7272499	1775828992	19979	7496225	7444265	1774919680	20064	7523075	7503802
3	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	133789393.095845	1775837184	20282	7523075	7503802	1771634688	20447	7667230	7613442	1772273664	20611	7807085	7738042	1772339200	20776	7966670	7895510	1772339200	20941	8118656	8050992	1772380160	21105	8272182	8209312	1772552192	21270	8428695	8359307	1773936640	21434	8589149	8550041	1773936640	21598	8771722	8721107	1773936640	21763	8944765	8884764	1773936640	21929	9089530	9045275	1773936640	22093	9238803	9217390	1773936640	22258	9417249	9385973	1773936640	22422	9594982	9554267	1773936640	22587	9769811	9720320	1773936640	22752	9947838	9887837	1773936640	22918	10090734	10045722	1773936640	23082	10238691	10217765	1773936640	23247	10417995	10387293	1773936640	23411	10594329	10554489	1773936640	23576	10773613	10723738	1773936640	23741	10945789	10885788	1773936640	23907	11088572	11048430	1773944832	24071	11245855	11222384	1773944832	24236	11420781	11388335	1773944832	24400	11602050	11558460	1773944832	24564	11780635	11726341	1773944832	24729	11941787	11881794	1773944832	24895	12083696	12055876	1773944832	25059	12251102	12224892	1773944832	25224	12431728	12394411	1773944832	25388	12606208	12559268	1773944832	25552	12786919	12728279	1773944832	25717	12934081	12884235	1773944832	25881	13077009	13054343	1773944832	26045	13253292	13224764	1773944832	26210	13432843	13394194	1773953024	26374	13613129	13563830	1773953024	26539	13791137	13731136	1773953024	26705	13934000	13888558	1773953024	26869	14085485	14063486	1773953024	27033	14262339	14230923	1773953024	27198	14442717	14400490	1773953024	27362	14618707	14565960	1773953024	27527	14785806	14725805	1773953024	27693	14928398	14894821	1773953024	27858	15087463	15063960	1773953024	28022	15270103	15234711	1773953024	28187	15448098	15402542	1772519424	28284	15497523	15478258
4	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	125954247.434580	1774018560	28399	15497523	15478258	1772822528	28563	15665586	15605400	1774624768	28728	15813319	15740914	1774665728	28892	15960773	15882836	1774878720	29056	16114462	16021254	1775034368	29222	16263075	16156955	1775239168	29388	16406287	16290249	1775566848	29552	16517718	16390522	1776066560	29718	16614901	16474444	1778925568	29882	16660418	16504471	1780998144	30047	16684549	16545663	1786585088	30212	16830411	16788562	1786626048	30376	17018457	16962338	1786634240	30540	17172744	17121693	1786642432	30705	17317217	17297005	1786675200	30869	17498717	17467186	1786724352	31034	17678525	17636437	1786748928	31198	17867690	17811157	1786748928	31362	18019456	17970044	1786757120	31527	18167010	18146011	1786757120	31691	18346458	18314283	1786757120	31855	18524624	18481931	1786789888	32020	18714169	18656812	1786789888	32184	18863368	18814196	1786789888	32348	19010801	18989879	1786789888	32513	19192289	19159822	1786798080	32677	19371242	19327983	1786798080	32841	19560471	19502735	1786798080	33006	19707716	19660090	1786798080	33170	19857687	19836007	1786798080	33334	20041292	20007336	1786798080	33498	20223251	20177352	1786798080	33663	20409480	20349483	1786798080	33828	20551094	20508355	1786798080	33992	20708266	20684522	1786798080	34156	20889717	20854613	1786798080	34321	21069794	21023880	1786806272	34485	21256827	21196826	1786806272	34651	21398197	21359625	1786806272	34815	21558145	21533584	1786806272	34979	21740862	21704809	1786806272	35144	21924517	21876433	1786806272	35308	22103751	22043750	1786806272	35474	22245725	22210545	1786806272	35638	22407236	22381469	1786806272	35803	22589980	22552891	1786806272	35967	22773970	22723938	1786814464	36131	22946586	22886585	1786814464	36297	23088157	23058345	1786781696	36307	23088157	23069178
5	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	134529263.320628	1768013824	36482	23088157	23069178	1781309440	36647	23256521	23190809	1783750656	36812	23402241	23328544	1783889920	36977	23548815	23478830	1784061952	37141	23698097	23634803	1784774656	37306	23852666	23788307	1785298944	37470	24024564	23942035	1785864192	37635	24193692	24109167	1792811008	37799	24312543	24287318	1792811008	37964	24494623	24457726	1792811008	38128	24678846	24629234	1792811008	38293	24855071	24795070	1792811008	38459	24996626	24958816	1792811008	38623	25158949	25133901	1792811008	38788	25340294	25304120	1792811008	38952	25525932	25476722	1792811008	39117	25705454	25645453	1792811008	39283	25847293	25807265	1792811008	39448	26005659	25981765	1792811008	39612	26186423	26151592	1792811008	39777	26365924	26320214	1792811008	39942	26551368	26492404	1792819200	40106	26697010	26646250	1792819200	40271	26840580	26820692	1792819200	40435	27021792	26990907	1792819200	40600	27203295	27161207	1793916928	40764	27385521	27331022	1793916928	40929	27547007	27487234	1793916928	41094	27687927	27661435	1793916928	41258	27860262	27832955	1793916928	41423	28040811	28002676	1793916928	41587	28223891	28173036	1794605056	41752	28393467	28333466	1794605056	41918	28534214	28504114	1794613248	42083	28703861	28676960	1794613248	42247	28888927	28849991	1794613248	42412	29076280	29024405	1794613248	42576	29243631	29183629	1794613248	42743	29384064	29355541	1794613248	42907	29555243	29527910	1794621440	43071	29733113	29694341	1797742592	43236	29881690	29838637	1797742592	43401	30055631	30001440	1797742592	43565	30210939	30150938	1797742592	43732	30349281	30312218	1797742592	43896	30499425	30476631	1797758976	44060	30668024	30636195	1797758976	44225	30838891	30797367	1797758976	44389	31011950	30959402	1795858432	45011	31035721	31016194
1	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	2380816163.760201	37150720	75	1	0	81289216	239	4643	36	127000576	403	12622	204	171982848	567	20716	433	218906624	731	28162	647	254722048	895	34944	847	294002688	1059	41794	1042	330727424	1223	48210	1236	366510080	1388	54589	1546	399548416	1552	61321	1885	419241984	1716	66097	15122	459923456	1880	76926	21035	510476288	2044	85998	21379	546291712	2209	97850	28909	569073664	2373	127423	61221	589258752	2537	143617	80965	613605376	2702	149220	82488	633913344	2866	152823	82623	648626176	3030	156109	82707	664125440	3195	166338	97008	679100416	3359	238868	163075	691134464	3523	242621	164623	705863680	3688	245751	167874	718209024	3852	247908	169366	724819968	4017	249731	172276	731758592	4181	251863	174594	747290624	4345	291379	215215	768401408	4510	297632	219925	782000128	4674	300473	221992	795975680	4839	304268	224503	810745856	5003	307420	226568	818102272	5168	309381	227983	832094208	5332	395440	313174	843161600	5497	417744	330860	856735744	5661	421669	339511	866287616	5826	424465	341239	876953600	5990	425893	341277	888676352	6155	427523	342015	898957312	6320	477272	386679	911458304	6484	483245	391694	928137216	6649	488830	401453	937697280	6813	491981	404120	953843712	6978	494834	404229	970014720	7142	497536	404331	982622208	7307	559759	475162	998064128	7472	627924	529888	1004224512	7637	630083	530846	1012858880	7801	632081	531140	1022418944	7966	633391	532122	1171218432	10355	698991	678990
2	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	400001789.044031	1175396352	10455	698991	678990	1180426240	10619	781375	724223	1186635776	10783	788924	727527	1189093376	10947	802554	732698	1189978112	11111	812547	737289	1190150144	11275	816922	739831	1190322176	11440	821830	742779	1190387712	11604	829185	747009	1190461440	11768	840476	753475	1190412288	11933	846196	756417	1190510592	12097	852859	760183	1190658048	12261	860928	765904	1190846464	12425	868330	771106	1190961152	12590	874952	775770	1191280640	12754	883311	781370	1191854080	12919	890219	785751	1192558592	13083	899166	791415	1193123840	13248	905495	795108	1193353216	13412	908262	797479	1193803776	13577	912948	801248	1194123264	13742	914952	802510	1194491904	13906	918443	804934	1194811392	14071	921005	806832	1195319296	14235	923737	808150	1196769280	14400	927383	810205	1197367296	14565	930665	813705	1197318144	14729	931886	815591	1203798016	14894	949606	833603	1207877632	15059	972090	854387	1215897600	15224	1017458	907691	1229160448	15389	1139101	1031874	1236836352	15554	1204229	1088146	1247789056	15719	1212009	1099989	1258340352	15884	1217960	1109466	1290985472	16048	1228458	1118395	1327087616	16213	1258913	1160405	1356906496	16378	1298305	1190766	1401561088	16543	1309130	1197199	1445658624	16708	1318339	1201645	1487429632	16872	1331653	1209663	1526947840	17037	1359634	1236094	1550901248	17202	1457969	1359929	1569521664	17367	1589079	1550198	1569546240	17531	1762443	1733979	1569562624	17696	1946913	1905888	1569587200	17861	2141432	2084382	1569595392	18025	2289539	2244005	1569660928	18190	2441873	2419681	1569677312	18355	2629707	2594156	1568194560	18478	2711610	2692173
3	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	130761717.133733	1569693696	18614	2711610	2692173	1566883840	18778	2867211	2800057	1567809536	18944	3002017	2924954	1568055296	19109	3136448	3039512	1568964608	19274	3262177	3143827	1586356224	19439	3357926	3285070	1606344704	19605	3526944	3476670	1618329600	19770	3687476	3646864	1618337792	19935	3852104	3826230	1618362368	20100	4031377	3995288	1618370560	20265	4217589	4169379	1618386944	20430	4396212	4336211	1618403328	20596	4538156	4504498	1618403328	20761	4709978	4682006	1618419712	20926	4893404	4853852	1618436096	21091	5080588	5027269	1619623936	21256	5240782	5187365	1619640320	21420	5382982	5360909	1619648512	21585	5568246	5536643	1619656704	21750	5748008	5705399	1619664896	21915	5937733	5880958	1619664896	22080	6089367	6042317	1619664896	22245	6238248	6216839	1619664896	22410	6424700	6390357	1619664896	22575	6606108	6560237	1619673088	22740	6795354	6735353	1619673088	22906	6936633	6900724	1619681280	23071	7099184	7074645	1619681280	23236	7283695	7246678	1619681280	23401	7467506	7417832	1619705856	23566	7644512	7584511	1619705856	23732	7786272	7756173	1619705856	23897	7955492	7927978	1619705856	24062	8143794	8103532	1620115456	24226	8331395	8276707	1620123648	24391	8491889	8435415	1620123648	24556	8634400	8614295	1620123648	24721	8816124	8785064	1620123648	24886	8999348	8956430	1620123648	25051	9185218	9128819	1620131840	25216	9338369	9286035	1620131840	25380	9485749	9465136	1620131840	25545	9667382	9635100	1620131840	25710	9853630	9808916	1620131840	25875	10044532	9984531	1620131840	26042	10185947	10146218	1625841664	26206	10322496	10300869	1625841664	26371	10481174	10450443	1625841664	26536	10643869	10602854	1624268800	28680	10702453	10682812
4	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	131692056.606050	1626947584	28847	10702453	10682812	1625759744	29012	10817869	10762002	1623162880	29176	10922920	10843915	1624973312	29341	11052144	10950052	1626234880	29506	11157777	11047845	1636614144	29672	11248113	11172146	1649836032	29837	11373740	11340328	1659330560	30002	11539688	11509289	1659387904	30167	11714201	11674201	1659396096	30331	11886353	11837077	1659404288	30496	12062065	12002064	1659412480	30662	12203017	12155646	1659437056	30827	12345422	12320514	1659469824	30991	12515618	12488422	1659469824	31156	12685696	12650285	1659478016	31321	12862405	12817268	1659478016	31486	13039647	12983455	1659494400	31651	13193828	13134481	1659494400	31816	13334360	13303627	1659518976	31981	13496987	13472273	1659518976	32146	13682256	13645242	1659518976	32310	13862587	13814087	1659518976	32475	14043572	13983571	1659518976	32642	14185357	14147531	1659518976	32806	14343564	14319764	1659518976	32971	14527151	14491098	1659518976	33136	14704741	14657861	1660108800	33301	14887246	14827245	1660108800	33467	15027435	14989977	1660108800	33631	15186056	15162085	1660108800	33796	15370455	15334377	1660116992	33961	15545523	15499595	1660133376	34126	15730518	15671597	1660534784	34291	15874247	15828931	1660534784	34455	16021557	16000957	1660534784	34620	16206977	16173836	1660534784	34785	16386497	16342352	1660534784	34950	16570629	16513995	1660534784	35115	16724579	16672648	1660534784	35279	16865175	16843276	1660534784	35444	17046058	17015744	1660534784	35608	17224533	17183696	1660534784	35773	17409835	17355859	1660542976	35938	17569440	17515344	1660542976	36103	17710728	17685812	1660542976	36267	17889194	17860086	1660542976	36432	18067144	18027560	1660542976	36597	18249686	18198381	1660542976	36761	18420197	18360196	1660346368	36806	18420197	18401216
5	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	132273168.545095	1642643456	37005	18420197	18401216	1656979456	37169	18546827	18494857	1660338176	37334	18694172	18612414	1660485632	37500	18829465	18762238	1660641280	37665	18984450	18910642	1660739584	37830	19136171	19055243	1667186688	37995	19287295	19238677	1667194880	38159	19435835	19414735	1667252224	38324	19621629	19588302	1667252224	38489	19805722	19760088	1667260416	38654	19994234	19934233	1667260416	38821	20135397	20094431	1667268608	38986	20294236	20270193	1667268608	39151	20477995	20441754	1667268608	39316	20661323	20613251	1667268608	39481	20841354	20781353	1667268608	39647	20981758	20948103	1667268608	39812	21147842	21122122	1667268608	39977	21328564	21291727	1667268608	40142	21512469	21464106	1667268608	40308	21690580	21630579	1667268608	40474	21832089	21801130	1667268608	40639	22002224	21975422	1667268608	40804	22186002	22147344	1667268608	40969	22371225	22319537	1667268608	41135	22541065	22481495	1668177920	41300	22679242	22654970	1668186112	41465	22855494	22826424	1668186112	41630	23037559	22996910	1668186112	41795	23223187	23169097	1668186112	41960	23383716	23326484	1668186112	42125	23525309	23500910	1668186112	42289	23699364	23669694	1668186112	42454	23858818	23819878	1668227072	42619	24021263	23972515	1668227072	42784	24184012	24124063	1668235264	42950	24314731	24262244	1668235264	43115	24442031	24415876	1668235264	43280	24595059	24568879	1668235264	43445	24752713	24717372	1668235264	43610	24911171	24866810	1668243456	43775	25071588	25017214	1668243456	43940	25217429	25157428	1668243456	44107	25346624	25305386	1668259840	44272	25482343	25460676	1668259840	44437	25641022	25610570	1668259840	44602	25799467	25760216	1668259840	44767	25957898	25908768	1668259840	44932	26121103	26061096	1667760128	44994	26121160	26102035
1	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	2872449135.547379	37150720	106	1	0	73965568	270	4150	27	117907456	434	10777	130	151584768	598	17204	273	188563456	761	23728	491	225607680	925	30340	749	262160384	1089	36725	1018	294264832	1253	43103	1291	329302016	1417	49229	1564	365789184	1581	55820	1865	392069120	1745	60918	2092	414228480	1909	68171	18818	435175424	2073	77502	23565	465256448	2237	82609	23800	494018560	2401	88421	24056	516775936	2565	97000	28260	536682496	2729	119116	53722	551723008	2894	131150	74412	568508416	3058	137183	79283	592134144	3222	142181	79560	611590144	3386	145670	79701	625606656	3550	172240	103860	640811008	3715	205949	136890	659972096	3879	210733	139114	679731200	4043	214359	139240	702119936	4207	218498	139379	717955072	4372	221309	141408	729505792	4536	235049	159460	743694336	4700	267836	194064	760733696	4865	275763	201189	783286272	5029	280414	201713	799989760	5193	283426	201835	811696128	5358	286362	204215	828956672	5522	301800	221851	838434816	5687	387227	300642	853704704	5851	393137	306348	858390528	6016	395231	308999	870621184	6180	398477	314210	877715456	6345	400155	314258	886644736	6509	404261	334757	892846080	6674	456691	368485	904585216	6838	460501	372039	915628032	7003	463623	375027	933126144	7167	467366	377522	942923776	7332	469614	377600	959447040	7496	480008	385599	971767808	7661	541673	448543	978427904	7826	554880	459687	986406912	7990	557436	460996	1168392192	9776	634670	614681
2	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	981195752.402071	1172570112	9876	634670	614681	1176616960	10040	755539	700606	1191239680	10204	797046	725866	1234452480	10368	807367	733125	1249853440	10532	813365	736430	1252196352	10696	817366	738451	1253867520	10860	823230	741778	1254187008	11024	825587	743209	1254260736	11189	833547	747370	1254342656	11353	841979	751515	1254375424	11517	850979	756952	1254580224	11682	858251	760862	1254694912	11846	865934	765632	1255399424	12010	877719	772698	1255866368	12175	886023	778470	1256472576	12339	894311	783424	1256751104	12503	897260	784915	1257029632	12668	901402	788693	1257693184	12832	907933	792945	1258594304	12996	917220	797987	1258962944	13161	921541	801469	1259626496	13325	925377	804026	1260175360	13490	927890	806167	1261068288	13655	933813	811347	1261109248	13819	936036	813792	1260740608	13984	939116	819629	1260462080	14149	941366	821959	1266163712	14313	951853	834182	1267712000	14478	971483	852828	1271635968	14642	1005370	887626	1277878272	14807	1090778	974337	1283620864	14972	1204742	1102495	1292804096	15137	1272407	1151824	1299177472	15302	1282669	1167812	1303904256	15466	1284912	1168593	1319067648	15631	1338455	1225317	1327136768	15795	1342653	1229622	1345339392	15960	1345683	1232109	1355104256	16124	1348014	1232254	1360093184	16289	1349183	1232343	1373143040	16453	1351254	1232424	1383211008	16618	1433487	1350271	1389543424	16783	1571305	1468140	1394155520	16948	1668205	1547177	1399734272	17112	1692671	1562497	1404911616	17277	1694533	1563367	1425113088	17442	1698829	1565662	1460527104	17606	1770292	1651628	1504436224	17771	1790102	1661054	1560903680	24784	1854760	1834759
3	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	134984595.230313	1565016064	24899	1854760	1834759	1567399936	25063	1993916	1929985	1567301632	25227	2129030	2038955	1567678464	25392	2234738	2132581	1586397184	25557	2384498	2306057	1587372032	25721	2535504	2479595	1587372032	25886	2679185	2652526	1587372032	26050	2852135	2824969	1587372032	26215	3029705	2993299	1587372032	26380	3210287	3163284	1588568064	26544	3387252	3329737	1588568064	26709	3539631	3485979	1588568064	26873	3682105	3662465	1588568064	27038	3857346	3829048	1588568064	27203	4041446	4001838	1588568064	27367	4219773	4170132	1588658176	27532	4398284	4338283	1588658176	27698	4539478	4502798	1588666368	27862	4698977	4675239	1588666368	28027	4881457	4846711	1588674560	28191	5058848	5014430	1588674560	28356	5241459	5185817	1588690944	28521	5397799	5344227	1588748288	28685	5540259	5515119	1588748288	28850	5715835	5687525	1588748288	29015	5894484	5856594	1588748288	29179	6077931	6028576	1588748288	29344	6255543	6195542	1588764672	29510	6398957	6354082	1588764672	29674	6550452	6528524	1588764672	29839	6727101	6695559	1588764672	30004	6909792	6866817	1588764672	30169	7087431	7034232	1588764672	30333	7255372	7195371	1588764672	30499	7398359	7367633	1589501952	30664	7565599	7538444	1589501952	30828	7749018	7710281	1589501952	30993	7927730	7877846	1589518336	31158	8104317	8044316	1589518336	31324	8247067	8211302	1589518336	31488	8408622	8384200	1589518336	31653	8589719	8554655	1589518336	31817	8766564	8721577	1589518336	31982	8952366	8894421	1589518336	32147	9101421	9053215	1589518336	32311	9245177	9225489	1589518336	32476	9426905	9395308	1589518336	32641	9603769	9562297	1589518336	32805	9792439	9738317	1586683904	32908	9811381	9791652
4	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	145444582.385341	1589665792	32996	9811381	9791652	1588649984	33160	9968222	9898328	1588912128	33325	10132959	10055189	1589166080	33490	10289967	10205297	1589583872	33654	10423348	10332992	1591181312	33819	10524228	10410084	1591590912	33983	10558661	10429830	1593245696	34148	10591491	10452995	1594769408	34313	10617270	10469216	1608056832	34478	10639102	10503816	1640759296	34643	10682914	10544474	1676460032	34808	10692120	10550338	1714683904	34973	10734178	10619619	1733296128	35138	10903506	10849216	1733812224	35303	11066636	11007920	1733820416	35468	11207010	11182154	1733828608	35632	11381614	11352730	1733828608	35796	11566892	11525642	1733877760	35961	11750900	11696692	1733877760	36126	11909969	11852137	1733877760	36291	12051855	12028577	1733877760	36455	12222807	12195623	1733885952	36620	12405407	12366271	1733885952	36785	12590697	12538794	1733885952	36949	12759818	12699817	1733885952	37115	12900623	12873179	1733885952	37280	13072829	13045521	1733894144	37445	13258560	13218734	1735213056	37609	13439769	13387077	1735311360	37774	13604912	13545883	1735311360	37939	13746180	13722736	1735311360	38103	13920851	13892291	1735311360	38268	14104390	14063952	1735311360	38433	14287787	14235070	1735311360	38598	14452526	14393504	1735311360	38762	14594761	14568410	1735311360	38927	14769390	14741360	1735319552	39091	14951343	14911651	1735319552	39256	15136134	15083565	1735319552	39421	15302406	15242405	1735335936	39587	15442715	15412105	1735335936	39751	15611658	15585177	1735335936	39916	15794444	15756263	1735335936	40081	15976891	15926816	1735335936	40246	16151651	16091650	1735335936	40412	16293288	16263646	1735335936	40576	16463435	16436501	1735335936	40741	16647462	16608401	1735335936	40905	16831702	16780031	1733509120	40994	16858987	16839626
5	hash_map	LFRC-padded-20	N3emr19lock_free_ref_countILb1ELm20EEE		512	8000	129984743.792536	1722957824	41146	16858987	16839626	1731747840	41310	17027439	16964772	1734418432	41474	17175832	17097049	1734443008	41639	17311260	17223360	1734516736	41804	17444762	17370978	1734533120	41969	17604792	17522617	1739243520	42133	17730113	17703684	1740349440	42298	17917946	17877660	1740365824	42463	18105871	18051716	1740390400	42628	18264896	18208713	1740390400	42792	18406990	18387399	1740406784	42957	18587477	18556511	1740414976	43122	18772464	18729393	1740414976	43286	18959037	18902043	1740414976	43451	19111342	19055790	1741168640	43616	19253465	19233579	1741168640	43780	19433356	19402724	1741168640	43945	19616999	19574817	1741168640	44110	19805861	19749711	1741168640	44275	19959674	19906598	1741168640	44439	20102667	20082394	1741168640	44604	20285033	20254386	1741168640	44768	20467525	20425131	1741168640	44933	20652681	20596939	1741168640	45098	20808113	20754302	1741176832	45262	20952268	20932278	1741176832	45427	21135984	21104542	1741176832	45592	21320362	21276568	1741176832	45756	21510960	21451778	1741176832	45921	21656612	21607550	1741176832	46086	21805235	21784005	1741176832	46250	21987047	21954651	1741176832	46415	22173270	22128679	1741266944	46580	22363285	22303284	1741266944	46746	22503790	22461004	1741266944	46910	22660504	22637091	1741266944	47075	22843638	22808731	1741266944	47240	23028477	22981087	1741275136	47405	23207889	23147888	1741275136	47571	23349227	23316049	1741275136	47735	23520734	23493035	1741275136	47900	23703139	23663619	1741275136	48065	23890489	23837167	1741275136	48230	24053461	23997730	1741275136	48394	24191964	24171850	1741275136	48559	24372210	24340892	1741275136	48723	24554814	24511285	1741275136	48888	24745899	24686587	1741283328	49053	24889704	24845326	1741258752	49074	24889704	24870725
